left_hand_angle,right_hand_angle,left_chest_angle,right_chest_angle,left_hip_angle,right_hip_angle,left_leg_angle,right_leg_angle,pose
349.2571807,354.0300725,13.80403989,344.1712487,3.423934479,63.61360734,356.0798881,210.8304579,tree
348.7410973,2.450784086,13.03011909,348.5927903,3.242332995,64.85975483,356.2718148,209.5443171,tree
348.6077987,8.938486735,12.93718801,351.1924978,3.431320607,64.65700355,357.110947,209.4360417,tree
345.7897159,3.80494212,8.646737069,348.2257753,6.121802852,65.18793769,355.8997857,211.2518072,tree
347.3298438,2.563993463,10.93191443,348.7037559,4.162451635,64.16155834,356.9004005,210.5978388,tree
349.6677468,351.9396209,11.72352734,343.5740644,5.967865993,65.86349037,355.8700219,210.5090105,tree
345.8594396,352.4932633,10.9691612,346.1820338,4.254499517,64.20445799,355.1467184,211.9683888,tree
344.7348188,353.492844,13.04643351,347.8360464,1.553522777,63.14114852,356.1048587,211.5121886,tree
345.5133682,358.3151678,10.35386368,347.7771939,3.511626634,64.5629735,355.0523785,211.3866323,tree
347.3776252,1.436466143,11.712601,349.2821124,4.178401161,64.49644082,355.9637605,211.210563,tree
346.5994392,0.001175921,10.63838142,347.2019813,4.840575375,65.1210431,355.7816679,210.7677549,tree
350.4613481,0.474981497,14.53350336,348.8315588,4.138632174,65.26676435,355.8160797,209.8620413,tree
348.7224801,0.781815688,15.28407833,349.5084059,4.528949198,65.94800929,356.4201169,210.2740032,tree
348.4054559,1.70358041,13.19732143,349.0078403,4.905569637,65.72435574,356.2039322,210.2528737,tree
349.4195611,3.651723794,14.74692653,349.5676892,4.447219545,65.56052192,356.5369149,211.9399599,tree
350.6570986,357.065485,12.5974258,344.9395713,4.564745838,65.56707504,356.1750704,213.4303346,tree
348.5229649,355.487612,11.28048182,344.4242486,6.201816726,65.93107427,356.0801103,211.7965324,tree
348.9584539,355.7038983,11.38384804,342.8372659,6.135210527,66.43331938,355.0710092,211.03744,tree
349.4040157,356.1668398,12.86879632,347.5617083,4.399416607,64.09081245,355.6220649,211.0657727,tree
347.093986,359.1578448,12.41721786,347.0035971,3.973917321,66.00381527,356.3169818,210.0969375,tree
349.7420138,357.8713056,12.35512728,347.7020361,4.168907076,63.80254528,356.3228482,211.4856248,tree
348.6824616,3.490983858,11.56630719,349.5460172,4.093416719,65.77330804,356.333816,210.9636587,tree
350.5363739,356.3623756,15.30984731,347.1976319,1.625939811,65.05469013,357.5266878,210.0594559,tree
349.7099069,5.004188055,14.56399901,350.2545214,2.382819355,66.31601091,357.2335666,209.1995356,tree
349.3439179,8.760261905,14.95382522,351.2137847,4.440034896,66.00410314,357.117843,209.9445198,tree
348.6767396,359.5036659,12.53178014,348.2051488,4.416627963,65.39771021,357.4681559,210.5145496,tree
347.1313306,2.402357255,12.4165789,349.2008426,5.49473571,66.74419181,357.4472946,210.2272905,tree
349.9238973,0.017977888,14.29806877,347.6131036,5.00294006,67.26889817,356.8216476,209.3539555,tree
348.6080836,0.955795981,14.10344929,348.1624611,5.013465531,66.81717136,357.664641,208.9563032,tree
353.0364363,357.3768713,16.1993422,348.1090595,4.584259669,66.59036291,356.9292313,210.0219681,tree
355.723559,0.970179524,16.78408091,347.0284063,3.334221297,64.3071004,357.230082,210.7979739,tree
355.0095109,358.3062077,15.20301419,345.0763673,4.10793416,65.7295809,357.6131297,210.0054345,tree
354.7381773,0.594865168,15.57599834,349.1966548,3.869573657,65.16984454,357.4605463,209.2746777,tree
352.3686898,355.0140799,13.85116853,343.75505,4.855201383,65.87243696,356.5325135,209.8394219,tree
355.1821641,356.2412069,15.45192347,344.9708002,3.991097902,65.72610148,357.716234,210.3547152,tree
353.2830809,355.6040165,12.83768131,345.0482388,4.730041923,65.43754407,357.1577954,210.4463996,tree
353.6295233,357.5339382,15.02962098,345.0547825,4.14096676,66.21984877,357.6721416,210.406815,tree
355.4726608,354.5059208,14.3842034,343.9800226,4.84191269,65.57181597,356.9899845,211.1606379,tree
351.572733,2.56097571,14.01760585,348.0246372,4.020051567,65.40356866,357.032222,209.5650235,tree
354.8546477,359.8209125,14.63693382,347.4088518,4.757381448,64.98817162,357.1332346,210.1955738,tree
353.3175567,356.8077583,15.39530704,347.631193,4.235089321,66.20333025,356.7671129,208.3822769,tree
354.0325882,354.02502,16.31066909,346.0257909,3.633286097,64.84656898,357.5750896,210.9113109,tree
351.1396401,0.323346602,15.25446621,348.9393754,4.039685502,63.94239379,357.3398262,210.6060125,tree
347.8270298,3.274631091,13.79480644,350.4663505,3.909999256,65.76438734,356.8499087,209.7016107,tree
357.3857054,350.2474538,18.34158403,343.5150721,3.899570966,64.87902578,356.4457239,209.7109463,tree
343.2529491,2.860459835,15.34709183,351.2789844,4.55383584,64.82501134,354.7258025,210.2315024,tree
346.2623367,2.521276758,14.3536688,350.47094,5.045280409,64.79851666,355.6626166,210.1094989,tree
353.6327548,349.5503008,18.30448556,342.4740876,3.643846663,65.51656979,355.8910047,209.1714968,tree
350.6424747,359.6499653,11.79380783,347.076239,7.523340567,67.09548807,353.8746818,210.7879609,tree
351.4293878,4.969987508,13.45220311,348.1727675,6.964839696,67.61116311,355.2854442,213.697947,tree
352.297831,3.672387291,12.74258912,347.3095865,6.725596775,68.77202029,354.8628589,211.1523144,tree
352.7587905,358.2942093,14.1252136,346.6098613,4.768890853,65.16787192,356.5157957,210.7788381,tree
351.6528768,0.39974849,12.77173076,347.2204667,5.13842543,66.0729589,356.3839153,210.4289079,tree
351.8943914,359.8831146,12.45120938,347.0933305,5.797891115,67.03554486,354.6536478,210.2492133,tree
350.3339183,359.0879895,12.49238299,348.2928319,4.437258635,66.4452078,356.1129236,210.8690916,tree
354.1818521,355.9979731,16.5246243,346.074911,3.207728827,66.72116074,357.1877247,208.2969699,tree
356.0160106,355.1285289,14.28969363,347.8389629,6.260579103,65.93735331,355.3425436,209.2667134,tree
356.4914014,350.4012573,14.64643622,343.7290473,6.186588891,67.43624134,356.8909633,209.7424011,tree
354.0282335,357.4601426,14.76617351,346.8148341,5.312140935,64.68384631,356.7819987,211.3321404,tree
353.542011,355.8361356,14.61760786,348.0804707,5.573528404,66.0184746,357.4786047,208.6592939,tree
358.6162445,346.9364237,15.67628193,342.0430162,7.201430738,67.07176218,356.226426,210.4165918,tree
356.252378,4.007849777,17.08280928,349.109852,5.785929008,66.91197096,356.3575403,208.5491713,tree
353.4433555,355.9924391,13.92378009,346.0364697,5.549543902,67.4887,357.5589478,208.9483179,tree
355.4835256,354.7028701,16.90259903,343.6301372,5.235583519,67.26618703,357.174868,210.8287603,tree
